category_id,parent_id,sort_order,status,name,meta_title,keyword,full_seo_path,full_db_parent_path,level,root_ancestor_id,root_ancestor_name,direct_product_count,subtree_product_count,enabled_direct_product_count,enabled_subtree_product_count,date_added,date_modified,store_linked,source_group_id,source_name,source_full_path,mapping_confidence,mapping_status,is_in_sitemap,public_url_candidate,public_check_status,public_http_status,public_final_url
79,0,0,1,Нейтральное оборудование,Нейтральное оборудование | ООО «ЗПМ»,nejtralnoe-oborudovanie,/nejtralnoe-oborudovanie,Нейтральное оборудование,0,79,Нейтральное оборудование,0,1535,0,1533,2026-03-23 09:21:35,2026-04-05 18:39:55,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie,public_200,200,https://bzpm.ru/nejtralnoe-oborudovanie
80,79,10,1,Моечные ванны,Моечные ванны | ООО «ЗПМ»,moechnye-vanny,/nejtralnoe-oborudovanie/moechnye-vanny,Нейтральное оборудование > Моечные ванны,1,79,Нейтральное оборудование,0,128,0,128,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/moechnye-vanny,not_checked,,
82,79,50,1,Подтоварники,Подтоварники | ООО «ЗПМ»,podtovarniki,/nejtralnoe-oborudovanie/podtovarniki,Нейтральное оборудование > Подтоварники,1,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/podtovarniki,public_200,200,https://bzpm.ru/nejtralnoe-oborudovanie/podtovarniki
83,79,40,1,Полки,Полки | ООО «ЗПМ»,polki,/nejtralnoe-oborudovanie/polki,Нейтральное оборудование > Полки,1,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-07-06 22:36:32,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/polki,public_200,200,https://bzpm.ru/nejtralnoe-oborudovanie/polki
85,79,70,1,Тележки,Тележки | ООО «ЗПМ»,telezhki,/nejtralnoe-oborudovanie/telezhki,Нейтральное оборудование > Тележки,1,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/telezhki,public_200,200,https://bzpm.ru/nejtralnoe-oborudovanie/telezhki
86,79,30,1,Стеллажи,Стеллажи | ООО «ЗПМ»,stellazhi,/nejtralnoe-oborudovanie/stellazhi,Нейтральное оборудование > Стеллажи,1,79,Нейтральное оборудование,0,600,0,600,2026-03-23 09:21:35,2026-07-06 10:56:02,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/stellazhi,public_200,200,https://bzpm.ru/nejtralnoe-oborudovanie/stellazhi
87,79,20,1,Столы производственные,Столы производственные | ООО «ЗПМ»,stoly-proizvodstvennye,/nejtralnoe-oborudovanie/stoly-proizvodstvennye,Нейтральное оборудование > Столы производственные,1,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/stoly-proizvodstvennye,public_200,200,https://bzpm.ru/nejtralnoe-oborudovanie/stoly-proizvodstvennye
88,358,80,1,Лари,Лари | ООО «ЗПМ»,lari,/nejtralnoe-oborudovanie/shkafy-i-lari/lari,Нейтральное оборудование > Шкафы и лари > Лари,2,79,Нейтральное оборудование,4,4,4,4,2026-03-23 09:21:35,2026-07-09 16:36:14,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/shkafy-i-lari/lari,not_checked,,
89,79,60,1,Шкафы,Шкафы | ООО «ЗПМ»,shkafy,/nejtralnoe-oborudovanie/shkafy,Нейтральное оборудование > Шкафы,1,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/shkafy,public_200,200,https://bzpm.ru/nejtralnoe-oborudovanie/shkafy
90,0,10,1,Тепловое оборудование,Тепловое оборудование | ООО «ЗПМ»,teplovoe-oborudovanie,/teplovoe-oborudovanie,Тепловое оборудование,0,90,Тепловое оборудование,0,4,0,4,2026-03-23 09:21:35,2026-03-24 15:17:24,1,,,,,,yes,https://bzpm.ru/teplovoe-oborudovanie,public_200,200,https://bzpm.ru/teplovoe-oborudovanie
93,0,30,1,Инвентарь,Инвентарь | ООО «ЗПМ»,inventar,/inventar,Инвентарь,0,93,Инвентарь,0,0,0,0,2026-03-23 09:21:35,2026-03-24 13:21:19,1,,,,,,yes,https://bzpm.ru/inventar,public_200,200,https://bzpm.ru/inventar
95,0,20,1,Холодильное оборудование,Холодильное оборудование | ООО «ЗПМ»,holodilnoe-oborudovanie,/holodilnoe-oborudovanie,Холодильное оборудование,0,95,Холодильное оборудование,1,1,1,1,2026-03-23 09:21:35,2026-03-24 13:22:06,1,95bfa611-898d-11f1-aece-581122cf362c,ХОЛОДИЛЬНОЕ ОБОРУДОВАНИЕ,ХОЛОДИЛЬНОЕ ОБОРУДОВАНИЕ,HIGH_GUID_AND_PATH,active,yes,https://bzpm.ru/holodilnoe-oborudovanie,public_200,200,https://bzpm.ru/holodilnoe-oborudovanie
96,0,40,0,Запчасти,Запчасти для оборудования | ООО «ЗПМ»,zapchasti,/zapchasti,Запчасти,0,96,Запчасти,76,76,76,76,2026-03-23 09:21:35,2026-03-24 13:21:05,1,,,,,,no,https://bzpm.ru/zapchasti,public_404,404,https://bzpm.ru/zapchasti
97,80,10,1,Односекционные,Односекционные моечные ванны | ООО «ЗПМ»,odnosekcionnye,/nejtralnoe-oborudovanie/moechnye-vanny/odnosekcionnye,Нейтральное оборудование > Моечные ванны > Односекционные,2,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/moechnye-vanny/odnosekcionnye,not_checked,,
98,80,20,1,Двухсекционные,Двухсекционные моечные ванны | ООО «ЗПМ»,dvuhsekcionnye,/nejtralnoe-oborudovanie/moechnye-vanny/dvuhsekcionnye,Нейтральное оборудование > Моечные ванны > Двухсекционные,2,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-30 14:20:10,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/moechnye-vanny/dvuhsekcionnye,not_checked,,
99,80,30,1,Трёхсекционные,Трёхсекционные моечные ванны | ООО «ЗПМ»,trehsekcionnye,/nejtralnoe-oborudovanie/moechnye-vanny/trehsekcionnye,Нейтральное оборудование > Моечные ванны > Трёхсекционные,2,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/moechnye-vanny/trehsekcionnye,not_checked,,
100,97,10,1,С бортом,Односекционные моечные ванны с бортом | ООО «ЗПМ»,odnosekcionnye-s-bortom,/nejtralnoe-oborudovanie/moechnye-vanny/odnosekcionnye/odnosekcionnye-s-bortom,Нейтральное оборудование > Моечные ванны > Односекционные > С бортом,3,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/moechnye-vanny/odnosekcionnye/odnosekcionnye-s-bortom,not_checked,,
101,97,20,1,Без борта,Односекционные моечные ванны без борта | ООО «ЗПМ»,odnosekcionnye-bez-borta,/nejtralnoe-oborudovanie/moechnye-vanny/odnosekcionnye/odnosekcionnye-bez-borta,Нейтральное оборудование > Моечные ванны > Односекционные > Без борта,3,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/moechnye-vanny/odnosekcionnye/odnosekcionnye-bez-borta,not_checked,,
102,98,10,1,С бортом,Двухсекционные моечные ванны с бортом | ООО «ЗПМ»,dvuhsekcionnye-s-bortom,/nejtralnoe-oborudovanie/moechnye-vanny/dvuhsekcionnye/dvuhsekcionnye-s-bortom,Нейтральное оборудование > Моечные ванны > Двухсекционные > С бортом,3,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/moechnye-vanny/dvuhsekcionnye/dvuhsekcionnye-s-bortom,not_checked,,
103,98,20,1,С полкой,Двухсекционные моечные ванны с полкой | ООО «ЗПМ»,dvuhsekcionnye-s-polkoj,/nejtralnoe-oborudovanie/moechnye-vanny/dvuhsekcionnye/dvuhsekcionnye-s-polkoj,Нейтральное оборудование > Моечные ванны > Двухсекционные > С полкой,3,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/moechnye-vanny/dvuhsekcionnye/dvuhsekcionnye-s-polkoj,not_checked,,
104,99,10,1,Для производств,Трёхсекционные моечные ванны для производств | ООО «ЗПМ»,trehsekcionnye-dlya-proizvodstv,/nejtralnoe-oborudovanie/moechnye-vanny/trehsekcionnye/trehsekcionnye-dlya-proizvodstv,Нейтральное оборудование > Моечные ванны > Трёхсекционные > Для производств,3,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/moechnye-vanny/trehsekcionnye/trehsekcionnye-dlya-proizvodstv,not_checked,,
105,99,20,1,Для столовых,Трёхсекционные моечные ванны для столовых | ООО «ЗПМ»,trehsekcionnye-dlya-stolovyh,/nejtralnoe-oborudovanie/moechnye-vanny/trehsekcionnye/trehsekcionnye-dlya-stolovyh,Нейтральное оборудование > Моечные ванны > Трёхсекционные > Для столовых,3,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/moechnye-vanny/trehsekcionnye/trehsekcionnye-dlya-stolovyh,not_checked,,
106,87,10,1,С бортом,Столы производственные с бортом | ООО «ЗПМ»,s-bortom,/nejtralnoe-oborudovanie/stoly-proizvodstvennye/s-bortom,Нейтральное оборудование > Столы производственные > С бортом,2,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/stoly-proizvodstvennye/s-bortom,not_checked,,
107,87,20,1,Без борта,Столы производственные без борта | ООО «ЗПМ»,bez-borta,/nejtralnoe-oborudovanie/stoly-proizvodstvennye/bez-borta,Нейтральное оборудование > Столы производственные > Без борта,2,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/stoly-proizvodstvennye/bez-borta,not_checked,,
108,87,30,1,Специальные,Специальные производственные столы | ООО «ЗПМ»,specialnye,/nejtralnoe-oborudovanie/stoly-proizvodstvennye/specialnye,Нейтральное оборудование > Столы производственные > Специальные,2,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/stoly-proizvodstvennye/specialnye,not_checked,,
109,106,10,1,С полкой,Столы производственные с бортом и полкой | ООО «ЗПМ»,s-polkoi,/nejtralnoe-oborudovanie/stoly-proizvodstvennye/s-bortom/s-polkoi,Нейтральное оборудование > Столы производственные > С бортом > С полкой,3,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/stoly-proizvodstvennye/s-bortom/s-polkoi,not_checked,,
110,106,20,1,Усиленные,Усиленные производственные столы | ООО «ЗПМ»,usilennye,/nejtralnoe-oborudovanie/stoly-proizvodstvennye/s-bortom/usilennye,Нейтральное оборудование > Столы производственные > С бортом > Усиленные,3,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/stoly-proizvodstvennye/s-bortom/usilennye,not_checked,,
111,107,10,1,Стандартные,Столы производственные без борта стандартные | ООО «ЗПМ»,standartnye,/nejtralnoe-oborudovanie/stoly-proizvodstvennye/bez-borta/standartnye,Нейтральное оборудование > Столы производственные > Без борта > Стандартные,3,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/stoly-proizvodstvennye/bez-borta/standartnye,not_checked,,
112,107,20,1,С нижней полкой,Столы производственные с нижней полкой | ООО «ЗПМ»,s-nizhnej-polkoj,/nejtralnoe-oborudovanie/stoly-proizvodstvennye/bez-borta/s-nizhnej-polkoj,Нейтральное оборудование > Столы производственные > Без борта > С нижней полкой,3,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/stoly-proizvodstvennye/bez-borta/s-nizhnej-polkoj,not_checked,,
113,108,10,1,Разделочные,Разделочные столы | ООО «ЗПМ»,razdelochnye,/nejtralnoe-oborudovanie/stoly-proizvodstvennye/specialnye/razdelochnye,Нейтральное оборудование > Столы производственные > Специальные > Разделочные,3,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/stoly-proizvodstvennye/specialnye/razdelochnye,not_checked,,
114,108,20,1,Для оборудования,Столы для оборудования | ООО «ЗПМ»,dlya-oborudovaniya,/nejtralnoe-oborudovanie/stoly-proizvodstvennye/specialnye/dlya-oborudovaniya,Нейтральное оборудование > Столы производственные > Специальные > Для оборудования,3,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/stoly-proizvodstvennye/specialnye/dlya-oborudovaniya,not_checked,,
115,86,10,1,Разборные,Разборные стеллажи | ООО «ЗПМ»,razbornye,/nejtralnoe-oborudovanie/stellazhi/razbornye,Нейтральное оборудование > Стеллажи > Разборные,2,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/stellazhi/razbornye,not_checked,,
116,86,20,1,Стационарные,Стационарные стеллажи | ООО «ЗПМ»,stacionarnye,/nejtralnoe-oborudovanie/stellazhi/stacionarnye,Нейтральное оборудование > Стеллажи > Стационарные,2,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/stellazhi/stacionarnye,not_checked,,
117,115,10,1,Лёгкие,Лёгкие разборные стеллажи | ООО «ЗПМ»,lyogkie,/nejtralnoe-oborudovanie/stellazhi/razbornye/lyogkie,Нейтральное оборудование > Стеллажи > Разборные > Лёгкие,3,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/stellazhi/razbornye/lyogkie,not_checked,,
118,115,20,1,Усиленные,Усиленные разборные стеллажи | ООО «ЗПМ»,usilennye-stellazhi,/nejtralnoe-oborudovanie/stellazhi/razbornye/usilennye-stellazhi,Нейтральное оборудование > Стеллажи > Разборные > Усиленные,3,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/stellazhi/razbornye/usilennye-stellazhi,not_checked,,
119,116,10,1,Для складов,Стационарные стеллажи для складов | ООО «ЗПМ»,dlya-skladov,/nejtralnoe-oborudovanie/stellazhi/stacionarnye/dlya-skladov,Нейтральное оборудование > Стеллажи > Стационарные > Для складов,3,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/stellazhi/stacionarnye/dlya-skladov,not_checked,,
120,116,20,1,Для кухни,Стационарные стеллажи для кухни | ООО «ЗПМ»,dlya-kuhni,/nejtralnoe-oborudovanie/stellazhi/stacionarnye/dlya-kuhni,Нейтральное оборудование > Стеллажи > Стационарные > Для кухни,3,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/stellazhi/stacionarnye/dlya-kuhni,not_checked,,
121,83,10,1,Настенные,Настенные полки | ООО «ЗПМ»,nastennye,/nejtralnoe-oborudovanie/polki/nastennye,Нейтральное оборудование > Полки > Настенные,2,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/polki/nastennye,not_checked,,
122,83,20,1,Угловые,Угловые полки | ООО «ЗПМ»,uglovye,/nejtralnoe-oborudovanie/polki/uglovye,Нейтральное оборудование > Полки > Угловые,2,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/polki/uglovye,not_checked,,
123,121,10,1,Открытые,Открытые настенные полки | ООО «ЗПМ»,otkrytye,/nejtralnoe-oborudovanie/polki/nastennye/otkrytye,Нейтральное оборудование > Полки > Настенные > Открытые,3,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/polki/nastennye/otkrytye,not_checked,,
124,121,20,1,Закрытые,Закрытые настенные полки | ООО «ЗПМ»,zakrytye,/nejtralnoe-oborudovanie/polki/nastennye/zakrytye,Нейтральное оборудование > Полки > Настенные > Закрытые,3,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/polki/nastennye/zakrytye,not_checked,,
125,122,10,1,Для кухни,Угловые полки для кухни | ООО «ЗПМ»,uglovye-dlya-kuhni,/nejtralnoe-oborudovanie/polki/uglovye/uglovye-dlya-kuhni,Нейтральное оборудование > Полки > Угловые > Для кухни,3,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/polki/uglovye/uglovye-dlya-kuhni,not_checked,,
126,122,20,1,Для моечных зон,Угловые полки для моечных зон | ООО «ЗПМ»,uglovye-dlya-moechnyh-zon,/nejtralnoe-oborudovanie/polki/uglovye/uglovye-dlya-moechnyh-zon,Нейтральное оборудование > Полки > Угловые > Для моечных зон,3,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/polki/uglovye/uglovye-dlya-moechnyh-zon,not_checked,,
127,82,10,1,Стандартные,Подтоварники стандартные | ООО «ЗПМ»,podtovarniki-standartnye,/nejtralnoe-oborudovanie/podtovarniki/podtovarniki-standartnye,Нейтральное оборудование > Подтоварники > Стандартные,2,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/podtovarniki/podtovarniki-standartnye,not_checked,,
128,82,20,1,Усиленные,Подтоварники усиленные | ООО «ЗПМ»,podtovarniki-usilennye,/nejtralnoe-oborudovanie/podtovarniki/podtovarniki-usilennye,Нейтральное оборудование > Подтоварники > Усиленные,2,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/podtovarniki/podtovarniki-usilennye,not_checked,,
129,82,30,1,Под оборудование,Подтоварники под оборудование | ООО «ЗПМ»,podtovarniki-pod-oborudovanie,/nejtralnoe-oborudovanie/podtovarniki/podtovarniki-pod-oborudovanie,Нейтральное оборудование > Подтоварники > Под оборудование,2,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/podtovarniki/podtovarniki-pod-oborudovanie,not_checked,,
130,89,10,1,Производственные,Шкафы производственные | ООО «ЗПМ»,proizvodstvennye-shkafy,/nejtralnoe-oborudovanie/shkafy/proizvodstvennye-shkafy,Нейтральное оборудование > Шкафы > Производственные,2,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/shkafy/proizvodstvennye-shkafy,not_checked,,
131,89,20,1,Для хранения,Шкафы для хранения | ООО «ЗПМ»,dlya-hraneniya,/nejtralnoe-oborudovanie/shkafy/dlya-hraneniya,Нейтральное оборудование > Шкафы > Для хранения,2,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/shkafy/dlya-hraneniya,not_checked,,
132,130,10,1,Закрытые,Шкафы производственные закрытые | ООО «ЗПМ»,zakrytye-shkafy,/nejtralnoe-oborudovanie/shkafy/proizvodstvennye-shkafy/zakrytye-shkafy,Нейтральное оборудование > Шкафы > Производственные > Закрытые,3,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/shkafy/proizvodstvennye-shkafy/zakrytye-shkafy,not_checked,,
133,130,20,1,С полками,Шкафы производственные с полками | ООО «ЗПМ»,shkafy-s-polkami,/nejtralnoe-oborudovanie/shkafy/proizvodstvennye-shkafy/shkafy-s-polkami,Нейтральное оборудование > Шкафы > Производственные > С полками,3,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/shkafy/proizvodstvennye-shkafy/shkafy-s-polkami,not_checked,,
134,131,10,1,Инвентарь,Шкафы для хранения инвентаря | ООО «ЗПМ»,dlya-inventarya,/nejtralnoe-oborudovanie/shkafy/dlya-hraneniya/dlya-inventarya,Нейтральное оборудование > Шкафы > Для хранения > Инвентарь,3,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/shkafy/dlya-hraneniya/dlya-inventarya,not_checked,,
135,131,20,1,Посуда,Шкафы для хранения посуды | ООО «ЗПМ»,dlya-posudy,/nejtralnoe-oborudovanie/shkafy/dlya-hraneniya/dlya-posudy,Нейтральное оборудование > Шкафы > Для хранения > Посуда,3,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/shkafy/dlya-hraneniya/dlya-posudy,not_checked,,
136,85,10,1,Платформенные,Платформенные тележки | ООО «ЗПМ»,platformennye,/nejtralnoe-oborudovanie/telezhki/platformennye,Нейтральное оборудование > Тележки > Платформенные,2,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/telezhki/platformennye,not_checked,,
137,85,20,1,Сервировочные,Сервировочные тележки | ООО «ЗПМ»,servirovochnye,/nejtralnoe-oborudovanie/telezhki/servirovochnye,Нейтральное оборудование > Тележки > Сервировочные,2,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/telezhki/servirovochnye,not_checked,,
138,85,30,1,Для гастроёмкостей,Тележки для гастроёмкостей | ООО «ЗПМ»,dlya-gastroemkostej,/nejtralnoe-oborudovanie/telezhki/dlya-gastroemkostej,Нейтральное оборудование > Тележки > Для гастроёмкостей,2,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/telezhki/dlya-gastroemkostej,not_checked,,
139,85,40,1,Для подносов,Тележки для подносов | ООО «ЗПМ»,dlya-podnosov,/nejtralnoe-oborudovanie/telezhki/dlya-podnosov,Нейтральное оборудование > Тележки > Для подносов,2,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/telezhki/dlya-podnosov,not_checked,,
140,88,10,1,Производственные,Лари производственные | ООО «ЗПМ»,proizvodstvennye-lari,/nejtralnoe-oborudovanie/shkafy-i-lari/lari/proizvodstvennye-lari,Нейтральное оборудование > Шкафы и лари > Лари > Производственные,3,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-07-07 10:40:01,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/shkafy-i-lari/lari/proizvodstvennye-lari,not_checked,,
141,88,20,1,Складские,Лари складские | ООО «ЗПМ»,skladskie-lari,/nejtralnoe-oborudovanie/shkafy-i-lari/lari/skladskie-lari,Нейтральное оборудование > Шкафы и лари > Лари > Складские,3,79,Нейтральное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-07-07 09:35:35,1,,,,,,yes,https://bzpm.ru/nejtralnoe-oborudovanie/shkafy-i-lari/lari/skladskie-lari,not_checked,,
144,90,10,1,Плиты,Плиты | ООО «ЗПМ»,plity,/teplovoe-oborudovanie/plity,Тепловое оборудование > Плиты,1,90,Тепловое оборудование,1,1,1,1,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/teplovoe-oborudovanie/plity,public_200,200,https://bzpm.ru/teplovoe-oborudovanie/plity
145,90,20,1,Жарочные шкафы,Жарочные шкафы | ООО «ЗПМ»,zharochnye-shkafy,/teplovoe-oborudovanie/zharochnye-shkafy,Тепловое оборудование > Жарочные шкафы,1,90,Тепловое оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/teplovoe-oborudovanie/zharochnye-shkafy,public_200,200,https://bzpm.ru/teplovoe-oborudovanie/zharochnye-shkafy
146,90,30,1,Пароконвектоматы,Пароконвектоматы | ООО «ЗПМ»,parokonvektomaty,/teplovoe-oborudovanie/parokonvektomaty,Тепловое оборудование > Пароконвектоматы,1,90,Тепловое оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/teplovoe-oborudovanie/parokonvektomaty,public_200,200,https://bzpm.ru/teplovoe-oborudovanie/parokonvektomaty
147,90,40,1,Фритюрницы,Фритюрницы | ООО «ЗПМ»,frityurnicy,/teplovoe-oborudovanie/frityurnicy,Тепловое оборудование > Фритюрницы,1,90,Тепловое оборудование,3,3,3,3,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/teplovoe-oborudovanie/frityurnicy,public_200,200,https://bzpm.ru/teplovoe-oborudovanie/frityurnicy
148,95,10,1,Холодильные шкафы,Холодильные шкафы | ООО «ЗПМ»,holodilnye-shkafy,/holodilnoe-oborudovanie/holodilnye-shkafy,Холодильное оборудование > Холодильные шкафы,1,95,Холодильное оборудование,0,0,0,0,2026-03-23 09:21:35,2026-03-23 09:21:35,1,,,,,,yes,https://bzpm.ru/holodilnoe-oborudovanie/holodilnye-shkafy,public_200,200,https://bzpm.ru/holodilnoe-oborudovanie/holodilnye-shkafy
